Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
,81,81161.975054819,2564.3728565072815,0.9684042576,0.03159574239999996,,
,82,78597.60219831172,2880.6712864580477,0.9633491200000001,0.03665087999999999,,
,83,75716.93091185368,3220.47616517992,0.9574668951000002,0.04253310489999987,,
,84,72496.45474667376,3573.5362948657275,0.9507074337999999,0.04929256620000006,,
,85,68922.91845180803,3929.8926739646995,0.9429813368000001,0.05701866319999997,,
,86,64993.02577784333,4275.017152712258,0.9342234478,0.06577655219999999,,
,87,60718.00862513107,4594.097967497255,0.9243371436,0.07566285640000005,,
,88,56123.910657633816,4868.521330348551,0.9132540610000001,0.08674593899999997,,
,89,51255.389327285266,5086.042580448404,0.9007705795,0.09922942050000003,,
,90,46169.34674683686,5226.1695613536795,0.8868043425000001,0.11319565749999996,,
,91,40943.17718548318,5199.66014076351,0.8730030129999999,0.126996987,,
,92,35743.51704471967,5084.072180081865,0.8577623972,0.14223760279999997,,
,93,30659.444864637808,4876.397705325267,0.840949576,0.15905042400000005,,
,94,25783.04715931254,4576.437293605981,0.822502078,0.17749792200000006,,
,95,21206.60986570656,4193.505845743348,0.8022547747,0.19774522530000005,,
,96,17013.10401996321,3739.8692018602214,0.7801771389000002,0.21982286109999985,,
,97,13273.23481810299,3252.16554069003,0.7549831985,0.24501680150000005,,
,98,10021.06927741296,2686.4362706984384,0.7319211956,0.2680788043999999,,
,99,7334.633006714522,2087.5358470387437,0.7153864624000001,0.2846135375999999,,
,100,5247.097159675778,1585.475898963944,0.6978375184000001,0.3021624816,,
,101,3661.621260711834,1174.725935153333,0.6791787431,0.3208212569,,
,102,2486.895325558501,847.0150802587063,0.6594086323000001,0.3405913676999999,,
,103,1639.8802452997948,592.9386031063534,0.6384256687,0.36157433130000005,,
,104,1046.9416421934413,401.9023697587619,0.616117696,0.383882304,,
,105,645.0392724346794,262.8657592633081,0.592481,0.40751899999999996,,
,106,382.1735131713713,164.67092335528045,0.5691200000000001,0.43087999999999993,,
,107,217.50258981609088,99.08982986841468,0.54442,0.45558,,
,108,118.4127599476762,57.03907122851579,0.518303,0.48169700000000004,,
,109,61.373688719160405,31.258294775244302,0.49068900000000004,0.509311,,
,110,30.115393943916104,30.115393943916104,0,1,,
