Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,71,91498.49147435815,1092.9835729991319,0.9880546274,0.011945372599999988,,,
,72,90405.50790135901,1196.61688556624,0.9867638939999999,0.013236106000000126,,,
,73,89208.89101579277,1307.28827605705,0.9853457624999999,0.014654237500000031,,,
,74,87901.60273973572,1438.7502276208688,0.983632264,0.016367736000000008,,,
,75,86462.85251211486,1594.992509369753,0.9815528581,0.018447141899999967,,,
,76,84867.8600027451,1754.8517804923758,0.9793225399999999,0.020677460000000102,,,
,77,83113.00822225273,1962.428229230456,0.9763884346,0.023611565400000027,,,
,78,81150.57999302227,2243.0969447255047,0.9723588303999999,0.027641169600000015,,,
,79,78907.48304829677,2547.5692799204116,0.967714478,0.03228552200000002,,,
,80,76359.91376837635,2869.214596657097,0.9624251199999999,0.03757488000000011,,,
,81,73490.69917171926,3221.6883275029104,0.9561619584,0.04383804160000004,,,
,82,70269.01084421635,3573.333575418321,0.9491478031,0.05085219690000002,,,
,83,66695.67726879803,3912.7727377833,0.941333938,0.05866606199999999,,,
,84,62782.90453101473,4226.08141221675,0.9326873861,0.06731261390000001,,,
,85,58556.823118797976,4499.042600388886,0.9231679186,0.07683208140000002,,,
,86,54057.78051840909,4717.2174184574615,0.9127374936000001,0.08726250639999994,,,
,87,49340.56309995163,4867.20993713988,0.9013547955000001,0.09864520449999994,,,
,88,44473.35316281175,4937.3995583743745,0.888980722,0.11101927799999996,,,
,89,39535.953604437374,4918.779431874071,0.8755871812,0.12441281879999998,,,
,90,34617.174172563304,4808.087298716997,0.8611068808,0.13889311920000003,,,
,91,29809.086873846307,4605.228015062963,0.8455092558000001,0.1544907441999999,,,
,92,25203.858858783344,4288.750725718801,0.8298375360000001,0.17016246399999993,,,
,93,20915.108133064543,3880.465324653538,0.814465921,0.185534079,,,
,94,17034.642808411005,3430.2570041898216,0.7986305294,0.20136947060000004,,,
,95,13604.385804221183,2959.725697387412,0.7824432694,0.21755673060000003,,,
,96,10644.660106833771,2491.2889504828827,0.7659588070000001,0.23404119299999995,,,
,97,8153.371156350889,2043.9898041665647,0.7493074012000001,0.25069259879999994,,,
,98,6109.381352184324,1633.582344214601,0.7326108406,0.26738915939999996,,,
,99,4475.799007969723,1271.1315122235028,0.7159989736000001,0.2840010263999999,,,
,100,3204.66749574622,966.6501837263436,0.6983617848,0.3016382152,,,
,101,2238.0173120198765,716.9818734460498,0.6796352424999998,0.3203647575000001,,,
,102,1521.0354385738267,517.4747039290289,0.6597878716000001,0.3402121283999999,,,
,103,1003.5607346447978,362.60572405938706,0.6386808375999999,0.36131916240000006,,,
,104,640.9550105854107,245.95247044627195,0.6162718655999999,0.38372813440000003,,,
,105,395.0025401391388,160.97104015496168,0.592481,0.40751899999999996,,,
,106,234.0314999841771,100.83949271318221,0.5691200000000001,0.43087999999999993,,,
,107,133.19200727099488,60.67961467251985,0.54442,0.45558,,,
,108,72.51239259847503,34.92900197750763,0.518303,0.48169700000000004,,,
,109,37.5833906209674,19.141634260555527,0.49068900000000004,0.509311,,,
,110,18.441756360411873,18.441756360411873,0,1,,,
